ID,Name,Category
54101,"Boat, Hull Unitary 51 x 12 x 6, Top",Boat
54200,Slope 30 1 x 1 x 2/3,Slope
54695,"Windscreen 7 x 4 x 1 2/3 with Locking Dual 2 Fingers, 7 Teeth",Windscreen
55013,"Technic, Axle 8L with Stop","Technic, Axle"
55236,Plant Vine Seaweed / Appendage Spiked / Bionicle Spine,Plant
55615,"Technic, Pin Connector Perpendicular 3 x 3 Bent with 4 Pins","Technic, Connector"
55767,"Support 31 x 13 Girder, Trapezoid",Support
57360,Hinge Cylinder 1 x 2 Locking with 2 Fingers and Axle Hole on Ends without Slots,Hinge
57518,"Technic, Link Tread Wide with 2 Pin Holes","Technic, Link"
57585,"Technic, Axle Connector Hub with 3 Axles","Technic, Connector"
57697,Hinge Cylinder 1 x 3 Locking with 1 Finger and Pin with Squared Hole and Friction Ridges on Ends,Hinge
57779,"Crane Arm Outside, Wide with Pin Hole at Mid-Point",Crane
57781,"Vehicle, Tipper Bed 24 x 7",Vehicle
57786,"Boat, Hull Unitary 74 x 18 x 7, Top",Boat
57789,"Boat, Hull Unitary 74 x 18 x 7, Base",Boat
57792,"Vehicle, Tipper Drum 3 x 6 x 10 Half with 4 Pin Holes",Vehicle
57893,"Support 2 x 2 x 10 Girder Triangular Vertical - Type 2 - Open Side Top, 1 Post & 1 Panel",Support
57894,Window 1 x 4 x 6 with 3 Panes,Window
57906,Hinge Plate 3 x 12 with Angled Side Extensions and Tapered Ends,Hinge
57908,"Technic, Brick Modified 2 x 2 with 2 Ball Joints","Technic, Brick"
57909,"Technic, Brick Modified 2 x 2 with Ball Joint and Axle Hole","Technic, Brick"
57910,"Technic, Brick Modified 2 x 2 with Ball Socket and Axle Hole - Angled Forks with Round Ends and Open Sides","Technic, Brick"
58176,Bar with Light Bulb Cover (Bionicle Barraki Eye),Bar
58181,Slope 33 3 x 6 without Inner Walls,Slope
58380,Door 1 x 3 x 4 Right - Open Between Top and Bottom Hinge,Door
58381,Door 1 x 3 x 4 Left - Open Between Top and Bottom Hinge,Door
58827,"Support 2 x 2 x 10 Girder Triangular Vertical - Type 3 - 3 Posts, 2 Sections",Support
58947,"Cylinder 9 x 4 x 2 Tapered with Flat Bottom, Pin Holes",Cylinder
59807,Crane Harbor Derrick 16 with Double Attachment,Crane
59814,Windscreen 15 x 8 x 9 Curved Cockpit Cover with Side Cutouts (Upscaled Bionicle Mask Faxon),Windscreen
60032,"Window 1 x 2 x 2 Plane, Single Hole Top and Bottom for Glass",Window
60176,"Technic, Axle Connector 2 x 3 with Ball Joint Socket - Closed Sides, Angled Forks with Closed Axle Holes","Technic, Connector"
60219,"Slope, Inverted 45 6 x 4 Double with 4 x 4 Cutout and 3 Holes","Slope, Inverted"
60373,Cylinder Quarter 3 x 3 x 5 with 2 Arch Tops,Cylinder
60471,Hinge Plate 1 x 2 Locking with 2 Fingers on Side,Hinge
60475,"Brick, Modified 1 x 1 with U Clip (Vertical Grip) - Solid Stud","Brick, Modified"
60476,"Brick, Modified 1 x 1 with Clip (Horizontal Grip)","Brick, Modified"
60477,Slope 18 4 x 1,Slope
60479,Plate 1 x 12,Plate
60481,Slope 65 2 x 1 x 2,Slope
60484,"Technic, Liftarm, Modified T-Shape Thick 3 x 3","Technic, Liftarm"
60485,"Technic, Axle 9L","Technic, Axle"
60583,"Brick, Modified 1 x 1 x 3 with 2 Clips Vertical (Undetermined Type)","Brick, Modified"
60592,Window 1 x 2 x 2 Flat Front,Window
60593,Window 1 x 2 x 3 Flat Front,Window
60594,Window 1 x 4 x 3 - No Shutter Tabs,Window
60598,Window 2 x 4 x 3 - Hollow Studs,Window
60616,Door 1 x 4 x 6 with Stud Handle,Door
60621,Door 1 x 4 x 6 Barred with Stud Handle,Door
60623,Door 1 x 4 x 6 with 4 Panes and Stud Handle,Door
60657,Door 1 x 3 x 3 Right - Open Between Top and Bottom Hinge,Door
60791,Fence 2 x 12 x 6,Fence
60806,Window 4 x 4 x 3 Roof with Bottom Panel,Window
61068,"Slope, Curved 2 x 4 x 2/3 without Bottom Tubes","Slope, Curved"
61069,"Technic, Panel Engine Block Half / Side Intake","Technic, Panel"
61184,"Technic, Pin 1/2 with 2L Bar Extension (Flick Missile)","Technic, Pin"
61191,Windscreen 8 x 4 x 3 Curved,Windscreen
61287,Cylinder Hemisphere 2 x 2 with Cutout,Cylinder
61345,"Window 1 x 4 x 2 Plane, Single Top Hole and Single Bottom Hole for Glass",Window
61403,Technic Circular Saw Blade 9 x 9 with Pin Hole and Teeth in Same Direction,Technic
61409,Slope 18 2 x 1 x 2/3 with Grille,Slope
61484,Windscreen 5 x 6 x 2 Curved Top Canopy with 4 Studs,Windscreen
61485,"Turntable 4 x 4 Square Base, Locking",Turntable
61487,"Slope, Curved 4 x 4 x 2 with 4 Studs and Pin Holes","Slope, Curved"
61678,"Slope, Curved 4 x 1","Slope, Curved"
62360,Windscreen 3 x 6 x 1 Curved,Windscreen
62462,"Technic, Pin Connector Round 2L with Slot (Pin Joiner Round)","Technic, Connector"
62519,"Technic, Universal Joint 3L, Center","Technic, Connector"
62520,"Technic, Universal Joint 3L, End","Technic, Connector"
62531,"Technic, Panel Curved 11 x 3 with 2 Pin Holes through Panel Surface","Technic, Panel"
62576,Windscreen 5 x 8 x 2,Windscreen
62694,Windscreen 8 x 6 x 4 with Locking Dual 2 Fingers,Windscreen
62712,"Technic, Brick Modified 2 x 2 with Ball Socket and Axle Hole - Angled Forks with Flat Ends and Open Sides","Technic, Brick"
62791,"Boat, Hull Unitary 51 x 12 x 6 with Side Bulges, Base",Boat
62812,"Boat, Rubber Raft, Large",Boat
63864,Tile 1 x 3,Tile
63869,"Technic, Axle and Pin Connector Perpendicular Triple","Technic, Connector"
64178,"Technic, Liftarm, Modified Frame Thick 5 x 11 Open Center","Technic, Liftarm"
64179,"Technic, Liftarm, Modified Frame Thick 5 x 7 Open Center","Technic, Liftarm"
64225,Wedge 4 x 3 Triple Curved No Studs,Wedge
64390,"Door 1 x 4 x 6 Round Top with Window and Keyhole, Reinforced Edge",Door
64391,"Technic, Panel Fairing # 4 Small Smooth Long, Side B","Technic, Panel"
64392,"Technic, Panel Fairing #17 Large Smooth, Side A","Technic, Panel"
64393,"Technic, Panel Fairing # 6 Long Smooth, Side B","Technic, Panel"
64394,"Technic, Panel Fairing #13 Large Short Smooth, Side A","Technic, Panel"
64450,Windscreen 6 x 4 x 3 1/3 Roll Cage,Windscreen
64451,"Technic, Link 1 x 9 Bent (6 - 4)","Technic, Link"
64566,"Technic, Plate Rotor 6 Blade with Clip Ends Connected (Water Wheel) - Hollow Studs","Technic, Plate"
64570,Bracket 2 x 6 - 1 x 6 Inverted,Bracket
64680,"Technic, Panel Fairing #14 Large Short Smooth, Side B","Technic, Panel"
64681,"Technic, Panel Fairing # 5 Long Smooth, Side A","Technic, Panel"
64682,"Technic, Panel Fairing #18 Large Smooth, Side B","Technic, Panel"
64683,"Technic, Panel Fairing # 3 Small Smooth Long, Side A","Technic, Panel"
64699,"Container, Racers Fold-Out Race Track Case 34 x 44",Container
64700,"Container, Racers Lid",Container
64713,Cone Spiral Jagged - Step Drill,Cone
64781,"Technic, Gear Rack 1 x 13 with Axle and Pin Holes","Technic, Gear"
64782,"Technic, Panel Plate 5 x 11 x 1","Technic, Panel"
64867,Wedge 4 x 4 Fractured Polygon Top,Wedge
64954,"Vehicle, Trailer Base 6 x 16 x 2 2/3 with 8 Holes","Vehicle, Base"
65098,"Technic, Pin Double with Axle Hole with Squared Pin Holes","Technic, Pin"
65128,"Container, Box Vidiyo Window",Container
65129,"Container, Box Vidiyo BeatBit",Container
65130,"Container, Box Vidiyo Handle Strap - Rubber",Container
65132,"Container, Box Vidiyo Back Base",Container
65133,Hinge Plate 4 x 6 Locking Dual 1 Finger on Side,Hinge
65140,"Plate, Round 8 x 8 with Rounded Corners","Plate, Round"
65146,"Container, Box Vidiyo Clip",Container
65186,"Vehicle, Base 4 x 10 x 1 2/3 with 4 Side Pin Holes","Vehicle, Base"
65202,"Vehicle, Base 6 x 10 x 1 with 2 x 4 Recessed Center and 2 Holes","Vehicle, Base"
65249,"Technic, Axle 2L with Pin without Friction Ridges","Technic, Axle"
65253,"Container, Pear-Shaped 5 x 12 x 14 Half",Container
65380,"Vehicle, Digger Bucket 9 Teeth 4 x 8, Rise Inside with Locking 2 Finger Hinge",Vehicle
65413,"Technic, Gear 28 Tooth Double Bevel with Pin Hole","Technic, Gear"
65414,"Technic, Gear Differential Housing","Technic, Gear"
65417,"Boat, Hull Unitary 36 x 7 x 5 (Catamaran Half), Base",Boat
65418,"Boat, Hull Unitary 36 x 7 x 5 (Catamaran Half), Top",Boat
65422,Technic Rotor Blade Large Straight with 3L Liftarm Thick,Technic
65486,"Plate, Round 9 x 9 Heart","Plate, Round"
65571,"Vehicle, Exhaust Pipe with Technic Pin, Flat End with Squared Pin Hole",Vehicle
65632,Windscreen 6 x 6 x 1 2/3,Windscreen
65633,Windscreen 6 x 6 x 1 1/3 Straight Sides,Windscreen
65634,"Vehicle, Base 6 x 12 x 1 with 5 x 4 Recessed Center and 8 Holes","Vehicle, Base"
65635,"Technic, Brick 2 x 6 x 1 1/3 with Axle Holes and Bottom Pins","Technic, Brick"
65734,"Slope, Curved 4 x 1 x 2 2/3 with Stud","Slope, Curved"
65783,"Panel 10 x 4 x 13 Curved Tapered with Bar Handle at Each End, 4 Studs On Side",Panel
65803,"Technic, Brick 16 x 16 x 1 1/3 with Holes","Technic, Brick"
65817,"Technic, Liftarm, Modified Frame Thick 11 x 15 Grille Center (Maker Plate)","Technic, Liftarm"
65826,"Technic, Pin 1/2 with Stud Holder","Technic, Pin"
66606,Cone Half 6 x 4 x 10 (Elliptic Paraboloid),Cone
66787,Cylinder Warp Pipe 6 x 6 x 3 1/3,Cylinder
66855,"Brick, Modified Cube, 4 Studs on Top","Brick, Modified"
66955,Wedge 4 x 3 Stepped No Studs,Wedge
66956,Wedge 2 x 2 x 2/3 Pointed,Wedge
66961,"Brick, Modified 2 x 2 with Bar Handles on 4 Sides","Brick, Modified"
67139,"Technic, Pin Connector Block, Liftarm 1 x 3 x 5 with Cutout","Technic, Connector"
67329,"Brick, Modified 1 x 2 x 1 2/3 with Studs on Side and Ends","Brick, Modified"
67440,"Slope, Inverted 60 4 x 1 x 3","Slope, Inverted"
67446,"Technic, Brick 2 x 4 x 1 1/3 with Axle Holes and 2 x 2 Cutout","Technic, Brick"
67491,"Technic, Liftarm, Modified Frame Thick 3 x 19 Open Center","Technic, Liftarm"
67695,"Technic, Axle Connector 2 x 3 with Ball Joint Socket - Closed Sides, Straight Forks with Closed Axle Holes","Technic, Connector"
67696,"Technic, Brick Modified 2 x 2 with Ball Socket and Axle Hole - Straight Forks with Round Ends and Closed Sides","Technic, Brick"
67737,Propeller 4 Blade 5 Diameter with Rounded Ends and Closed Hub,Propeller
67759,Windscreen 6 x 14 x 4,Windscreen
67811,"Vehicle, Steering Wheel with 2 x 2 Center and Axle Hole",Vehicle
67950,Cylinder Half 3 x 6 x 6 Closed on Top with 2 Studs,Cylinder
68013,Cylinder Half 1 x 2 x 1,Cylinder
68568,"Plate, Round Corner 3 x 3 with 2 x 2 Curved Cutout","Plate, Round"
68888,"Technic, Axle Connector Hub with 4 Bars and Through Axle Hole","Technic, Connector"
69234,"Brick, Modified 2 x 3 x 3 with Cutout and Lion Head - 4 Hollow Studs and 2 Solid Studs","Brick, Modified"
69729,Tile 2 x 6,Tile
69761,"Technic, Gear 22 Tooth Bevel","Technic, Gear"
69762,"Technic, Gear 14 Tooth Bevel Thick","Technic, Gear"
69778,"Technic, Gear 12 Tooth","Technic, Gear"
69779,"Technic, Gear 20 Tooth","Technic, Gear"
69783,Windscreen 5 x 5 x 5 Cone with Large Pin Hole on Top,Windscreen
69819,"Technic, Axle and Pin Connector Perpendicular Double Split, Reinforced Sides","Technic, Connector"
69900,"Technic, Link Chain, Large with Panel and Center Divider (Escalator Link)","Technic, Link"
69906,Bracket 3 x 2 - 2 x 2,Bracket
69910,"Technic, Link Tread Extra Wide with 2 Pin Holes","Technic, Link"
69958,"Brick, Modified 16 x 16 x 2/3 with 1 x 4 and 2 x 4 Indentations","Brick, Modified"
69964,"Vehicle, Axle Flattened with Cutout and Wheels Holders",Vehicle
69984,"Technic, Plate Rotor 6 Blade with Clip Ends Connected (Water Wheel) - Solid Studs","Technic, Plate"
70495,Windscreen 3 x 14 x 4,Windscreen
70644,Technic Hook Large Metal,Technic
70646,Ladder 16 x 2.5 with Studs,Ladder
70681,Arch 1 x 3 Inverted,Arch
70961,Technic Rubber Bumper 2 x 4,Technic
70962,Technic Rubber Bumper Angled 2 x 2 - 2 x 2,Technic
71100,"Brick, Modified 2 x 4 with Rip Cord Track and Pin Socket (Ninjago Spinjitzu Top)","Brick, Modified"
71610,"Boat, Hull Unitary 32 x 10 x 1 2/3, Base",Boat
71682,"Technic, Panel Curved 2 x 3 x 1","Technic, Panel"
71708,"Technic, Liftarm, Modified L-Shape Quarter Ellipse Thick 2 x 3","Technic, Liftarm"
71709,"Technic, Panel Plate 3 x 7 x 1","Technic, Panel"
71710,"Technic, Liftarm, Modified Perpendicular Holes Thick 1 x 15","Technic, Liftarm"
71752,"Brick, Modified 2 x 2 x 2/3 Ribbed with Axle Hole","Brick, Modified"
71771,"Slope, Curved 5 x 8 x 2/3","Slope, Curved"
71772,"Brick, Modified 8 x 16 x 2/3 with 1 x 4 and 2 x 4 Indentations","Brick, Modified"
71958,"Boat, Hull Unitary 22 x 8 x 2 1/3, Base",Boat
71972,"Vehicle, Grille Guard",Vehicle
72008,"Technic, Liftarm, Modified Fork 2 x 2 with Axle Holes","Technic, Liftarm"
72024,"Container, Cupcake / Muffin Cup 8 x 8 x 3",Container
72454,"Slope, Inverted 45 4 x 4 Double with 2 Holes","Slope, Inverted"
72475,"Windscreen 3 x 4 x 4 Inverted, Rounded Top Corners, Cutout Bottom Corners",Windscreen
72869,Bar Holder with Clip Angled (Arm Mechanical),Bar
73071,"Technic, Gear Differential 28 Tooth","Technic, Gear"
73109,"Technic, Brick Modified 1 x 2 with Hole and 1 x 2 Plate","Technic, Brick"
73312,Door 1 x 4 x 5 Right with 6 Panes,Door
73435,Door 1 x 4 x 5 Right (Undetermined Type),Door
73436,Door 1 x 4 x 5 Left (Undetermined Type),Door
73507,"Technic, Liftarm, Modified Perpendicular Holes Thick 1 x 11","Technic, Liftarm"
73562,Bracket 3 x 2 x 1 1/3 with Bottom Stud Holder,Bracket
73642,Windscreen 14 x 14 x 4 Curved,Windscreen
73682,Arch 3 x 3 Inverted Corner with Raised Hollow Stud,Arch
73763,"Technic, Gear Worm Screw 6L","Technic, Gear"
73764,"Brick, Modified 2 x 2 x 1 2/3 with Hole for Gear Worm Screw 6L","Brick, Modified"
73828,Plant Vine 10L with Spikes - Flexible Rubber,Plant
73832,"Plate, Round 4 x 8 x 2/3, Raised 2 x 8 and 2 x 2 Cutout","Plate, Round"
73878,Window 3 x 3 x 2 Round Corner,Window
74166,"Brick, Modified 8 x 16 x 2/3 with 1 x 4 Indentations and 2 Rounded Corners","Brick, Modified"
74611,"Plate, Round 8 x 8 with Hole","Plate, Round"
75535,"Technic, Pin Connector Round 2L without Slot (Pin Joiner Round)","Technic, Connector"
75539,Slope 15 5 x 8 x 2/3 with 12 Recessed Studs,Slope
76755,Technic Grabber Arm Claw,Technic
76766,Bracket 5 x 2 x 2 1/3 with 2 Holes and Bottom Stud Holder,Bracket
76768,"Arch 1 x 5 x 4 - Irregular Bow, Reinforced Underside",Arch
76796,Windscreen 4 x 6 x 1 1/3 Round,Windscreen
76797,"Slope, Curved 3 x 3 Corner Round","Slope, Curved"
76798,Panel 5 x 8 x 3 2/3 Curved with 2 Axle Holes,Panel
77107,"Support 11 x 11 Girder, Round",Support
77180,Wedge 10 x 2 x 2 Left,Wedge
77182,Wedge 10 x 2 x 2 Right,Wedge
77765,"Technic, Pin 3L without Friction Ridges with Stop","Technic, Pin"
77844,Plate 3 x 3 Corner,Plate
78329,Plate 1 x 5,Plate
78442,"Technic, Gear Rack 6 x 6 Curved","Technic, Gear"
78522,"Slope, Curved 6 x 4 Double","Slope, Curved"
78594,Panel 2 x 2 x 5 Corner Wall,Panel
78611,"Boat, Rubber Raft 12 x 6 x 2",Boat
78666,Arch 1 x 2 Inverted,Arch
78886,Wedge 2 x 2 x 2 (Slope 65 Corner),Wedge
79180,Bracket 5 x 2 x 1 1/3 with 2 Holes and Bottom Stud Holder,Bracket
79491,"Plate, Round Corner 2 x 2 with 1 x 1 Cutout","Plate, Round"
79505,Technic Rotation Joint Disk with Large Pin and 2 Small Rotation Joints,Technic
79730,"Door 1 x 4 x 6 with 6 Panes, Stud Handle, and Hole for Pet Flap",Door
79766,"Technic, Liftarm, Modified Frame Thick 7 x 15 Girder Center","Technic, Liftarm"
79767,"Technic, Liftarm, Modified Frame Thick 5 x 15 Girder Center","Technic, Liftarm"
79768,"Technic, Liftarm, Modified Girder Triangular Thick 7 x 16","Technic, Liftarm"
79897,"Slope, Curved 4 x 2 with 4 Studs on Top, 2 Hollow Studs on Each Side, Wing End","Slope, Curved"
80015,"Plate, Round Corner 5 x 5 Macaroni","Plate, Round"
80029,Tower Roof 2 x 4 x 4 Half Cone Shaped with Roof Tiles and Window,Roof
80031,"Plate, Round 10 x 10 Rounded End","Plate, Round"
80177,Wedge 3 x 2 Left No Studs,Wedge
80178,Wedge 3 x 2 Right No Studs,Wedge
80222,Windscreen 6 x 7 x 1 1/3,Windscreen
80267,"Technic, Panel Curved #61 5 x 7 Tapered Left","Technic, Panel"
80268,"Technic, Panel Curved #60 5 x 7 Tapered Right","Technic, Panel"
80271,"Technic, Panel Curved #70 5 x 4 x 3 Tapered Right","Technic, Panel"
80272,"Technic, Panel Curved #71 5 x 4 x 3 Tapered Left","Technic, Panel"
80273,"Technic, Liftarm, Modified Rotor 5 Blade with Square Hole","Technic, Liftarm"
80274,"Technic, Panel Curved #62 5 x 4 Tapered Right","Technic, Panel"
80278,"Technic, Panel Curved #63 5 x 4 Tapered Left","Technic, Panel"
80285,"Technic, Panel Curved 2 x 5 x 3 Double Modified L-Shape Quarter Ellipse Thick","Technic, Panel"
80286,"Technic, Liftarm, Modified L-Shape Quarter Ellipse Thick 2 x 5","Technic, Liftarm"
80337,"Rock 4 x 4 Octagonal, Bottom (Diamond Dress Container Top)",Rock
80428,Technic Weight 7 x 11 x 2 Solid,Technic
80431,"Technic, Brick Modified 1 x 2 x 1 1/3 with Rotation Joint Socket","Technic, Brick"
80432,"Brick, Modified 2 x 2 x 3 Hollow with 2 x 4 Plate Base and Technic Hole","Brick, Modified"
80433,"Brick, Modified 2 x 2 x 3 Hollow with Spring Attachment and Technic Hole","Brick, Modified"
80477,"Technic, Pin with Bar and Tow Ball, 3L","Technic, Pin"
80488,"Brick, Modified 1 x 2 with Bar Handle and 4 Legs / Claws on Opposite Sides","Brick, Modified"
80514,"Vehicle, Tipper Drum 3 x 6 x 8 Half with 2 Pin Holes",Vehicle
80543,Arch 1 x 4 x 3,Arch
80545,"Slope 45 2 x 4 x 1 1/3 Double, Tapered",Slope
80563,Technic Rotation Joint Disk with Large Pin Hole and 2 Pins,Technic
80683,Door 1 x 3 x 6 with Stud Handle,Door
80796,"Brick, Modified 1 x 2 x 1 2/3 with Studs on Sides","Brick, Modified"
80835,"Container, Treasure Chest Lid Flat",Container
80910,"Technic, Axle and Pin Connector Perpendicular Double with Axle Connector 2L","Technic, Connector"
81346,"Technic, Gear 20 Tooth with Clutch on Both Sides","Technic, Gear"
84205,"Vehicle, Caravan Roof 6 x 6 x 5 Half with 4 Studs on Top and 2 Studs and Window on Both Sides",Vehicle
84868,Bar Holder Double with Stud Holder,Bar
84954,Windscreen 3 x 4 x 3,Windscreen
85450,"Vehicle, Base 4 x 8 with Headlights","Vehicle, Base"
85451,"Vehicle, Base 4 x 8 with Front Bumper and Tall Extended Rear Fenders","Vehicle, Base"
85452,"Vehicle, Base 4 x 8 with Front Bumper, Headlights and Curved Rear Fenders","Vehicle, Base"
85453,"Vehicle, Base 4 x 8 with Front Bumper and Tall Rear Fenders","Vehicle, Base"
85454,"Vehicle, Base 4 x 8 with Front Bumper and Tall Curved Rear Fenders","Vehicle, Base"
85455,"Vehicle, Base 4 x 8 with Headlights and Rear Vents","Vehicle, Base"
85456,"Vehicle, Top Fast Food Racer 4 x 8 with Front Grille and Rear Spoiler",Vehicle
85457,"Vehicle, Top Fast Food Racer 2 x 8 with Headlights",Vehicle
85458,"Vehicle, Top Fast Food Racer 4 x 8 with Front Scoop and Rear Spoiler",Vehicle
85459,"Vehicle, Top Fast Food Racer 4 x 8 with Front Grille",Vehicle
85460,"Vehicle, Top Fast Food Racer 2 x 8",Vehicle
85461,"Vehicle, Top Fast Food Racer 4 x 8 with Bumper and Cab Lights",Vehicle
85756,"Vehicle, Base 4 x 10 with Headlights and Side Sills","Vehicle, Base"
85760,"Vehicle, Base 4 x 10 with Headlights and Side Vents","Vehicle, Base"
85765,"Vehicle, Base 4 x 10 with Headlights and Front Grille","Vehicle, Base"
85769,"Vehicle, Base 4 x 10 with 2 Headlights","Vehicle, Base"
85772,"Vehicle, Base 4 x 10 with Headlights and Front Air Scoop","Vehicle, Base"
85776,"Vehicle, Base 4 x 10 with Sloped Front","Vehicle, Base"
85779,"Vehicle, Base 4 x 10 with 4 Headlights","Vehicle, Base"
85841,"Vehicle, Base 4 x 10 with Headlights and Taillights","Vehicle, Base"
85910,"Technic, TETRIX Hard Point Connector","Technic, Connector"
85941,Cylinder Half 2 x 4 x 5 with 1 x 2 Cutout,Cylinder
85962,Windscreen 8 x 8 x 5 Dome with Dual 2 Fingers,Windscreen
85970,"Slope, Curved 10 x 1","Slope, Curved"
85984,Slope 30 1 x 2 x 2/3,Slope
86148,Wedge 4 x 4 Angular Stepped Top,Wedge
86500,Cylinder Hemisphere 4 x 4,Cylinder
86876,"Brick, Modified 1 x 2 with Stud on Side","Brick, Modified"
86996,"Brick, Modified 1 x 1 x 2/3 with Open Stud","Brick, Modified"
87079,Tile 2 x 4,Tile
87080,"Technic, Panel Fairing # 1 Small Smooth Short, Side A","Technic, Panel"
87082,"Technic, Pin 3L with Friction Ridges and Center Pin Hole","Technic, Pin"
87083,"Technic, Axle 4L with Stop","Technic, Axle"
87086,"Technic, Panel Fairing # 2 Small Smooth Short, Side B","Technic, Panel"
87087,"Brick, Modified 1 x 1 with Stud on Side","Brick, Modified"
87375,"Windscreen Quarter Dome, Bar Handles at Top and Bottom",Windscreen
87407,"Technic, Gear 20 Tooth Bevel with Pin Hole","Technic, Gear"
87408,"Technic, Pin Connector Toggle Joint Smooth Double with Axle and Pin Holes","Technic, Connector"
87421,Panel 3 x 3 x 6 Corner Wall without Bottom Indentations,Panel
87601,Door 1 x 5 x 8 1/2 Stockade,Door
87606,Windscreen 6 x 6 x 2 Canopy,Windscreen
87620,"Brick, Modified Facet 2 x 2","Brick, Modified"
87745,"Technic, Pin Connector Round Curved with Fin and Hole","Technic, Connector"
87750,Turntable 4 x 4 Top with Jagged Edge and Three Segments (Atlantis Key Holder),Turntable
87751,Propeller 7 Blade 6 Diameter,Propeller
